key_id,tournament_id,tournament_name,match_id,match_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_id,stadium_name,city_name,country_name,home_team_id,home_team_name,home_team_code,away_team_id,away_team_name,away_team_code,score,home_team_score,away_team_score,home_team_score_margin,away_team_score_margin,extra_time,penalty_shootout,score_penalties,home_team_score_penalties,away_team_score_penalties,result,home_team_win,away_team_win,draw,stadium_capacity,attendance,total_goals_in_match,match_for_host,used_capacity_ratio,attendance_category,relative_attendance_category,host_country_code,tournament_year,short_stage_name
71,WC-1950,1950 FIFA World Cup,M-1950-18,Uruguay v Spain,final round,not applicable,1,0,0,0,1950-07-09,15:00,S-023,Estádio do Pacaembu,São Paulo,Brazil,T-81,Uruguay,URY,T-71,Spain,ESP,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,60000,44802.0,4,0,0.7467,25k-50k,50%-75%,BRA,1950,group stage
72,WC-1950,1950 FIFA World Cup,M-1950-19,Brazil v Spain,final round,not applicable,1,0,0,0,1950-07-13,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-09,Brazil,BRA,T-71,Spain,ESP,6–1,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0,200000,152772.0,7,1,0.76386,>100k,75%-100%,BRA,1950,group stage
73,WC-1950,1950 FIFA World Cup,M-1950-20,Uruguay v Sweden,final round,not applicable,1,0,0,0,1950-07-13,15:00,S-023,Estádio do Pacaembu,São Paulo,Brazil,T-81,Uruguay,URY,T-72,Sweden,SWE,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,60000,7987.0,5,0,0.13311666666666666,1k-25k,0%-25%,BRA,1950,group stage
74,WC-1950,1950 FIFA World Cup,M-1950-21,Sweden v Spain,final round,not applicable,1,0,0,0,1950-07-16,15:00,S-023,Estádio do Pacaembu,São Paulo,Brazil,T-72,Sweden,SWE,T-71,Spain,ESP,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,60000,11227.0,4,0,0.18711666666666665,1k-25k,0%-25%,BRA,1950,group stage
75,WC-1950,1950 FIFA World Cup,M-1950-22,Uruguay v Brazil,final round,not applicable,1,0,0,0,1950-07-16,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-81,Uruguay,URY,T-09,Brazil,BRA,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,200000,173850.0,3,1,0.86925,>100k,75%-100%,BRA,1950,group stage
76,WC-1954,1954 FIFA World Cup,M-1954-01,Brazil v Mexico,group stage,Group 1,1,0,0,0,1954-06-16,18:00,S-178,Charmilles Stadium,Geneva,Switzerland,T-09,Brazil,BRA,T-44,Mexico,MEX,5–0,5,0,5,-5,0,0,0-0,0,0,home team win,1,0,0,36000,13470.0,5,0,0.37416666666666665,1k-25k,25%-50%,CHE,1954,group stage
77,WC-1954,1954 FIFA World Cup,M-1954-02,Yugoslavia v France,group stage,Group 1,1,0,0,0,1954-06-16,18:00,S-179,Stade Olympique de la Pontaise,Lausanne,Switzerland,T-84,Yugoslavia,YUG,T-28,France,FRA,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,50000,16000.0,1,0,0.32,1k-25k,25%-50%,CHE,1954,group stage
78,WC-1954,1954 FIFA World Cup,M-1954-03,Austria v Scotland,group stage,Group 3,1,0,0,0,1954-06-16,18:00,S-181,Hardturm Stadium,Zürich,Switzerland,T-05,Austria,AUT,T-62,Scotland,SCO,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,35000,25000.0,1,0,0.7142857142857143,25k-50k,50%-75%,CHE,1954,group stage
79,WC-1954,1954 FIFA World Cup,M-1954-04,Uruguay v Czechoslovakia,group stage,Group 3,1,0,0,0,1954-06-16,18:00,S-177,Wankdorf Stadium,Bern,Switzerland,T-81,Uruguay,URY,T-20,Czechoslovakia,CSK,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,65000,20500.0,2,0,0.3153846153846154,1k-25k,25%-50%,CHE,1954,group stage
80,WC-1954,1954 FIFA World Cup,M-1954-05,Switzerland v Italy,group stage,Group 4,1,0,0,0,1954-06-17,17:50,S-179,Stade Olympique de la Pontaise,Lausanne,Switzerland,T-73,Switzerland,CHE,T-39,Italy,ITA,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,50000,43000.0,3,1,0.86,25k-50k,75%-100%,CHE,1954,group stage
81,WC-1954,1954 FIFA World Cup,M-1954-06,Hungary v South Korea,group stage,Group 2,1,0,0,0,1954-06-17,18:00,S-181,Hardturm Stadium,Zürich,Switzerland,T-34,Hungary,HUN,T-69,South Korea,KOR,9–0,9,0,9,-9,0,0,0-0,0,0,home team win,1,0,0,35000,42738.0,9,0,1.2210857142857143,25k-50k,>100%,CHE,1954,group stage
82,WC-1954,1954 FIFA World Cup,M-1954-07,West Germany v Turkey,group stage,Group 2,1,0,0,0,1954-06-17,18:00,S-177,Wankdorf Stadium,Bern,Switzerland,T-83,West Germany,DEU,T-77,Turkey,TUR,4–1,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,65000,42738.0,5,0,0.6575076923076923,25k-50k,50%-75%,CHE,1954,group stage
83,WC-1954,1954 FIFA World Cup,M-1954-08,England v Belgium,group stage,Group 4,1,0,0,0,1954-06-17,18:10,S-176,St. Jakob Stadium,Basel,Switzerland,T-27,England,ENG,T-06,Belgium,BEL,4–4,4,4,0,0,1,0,0-0,0,0,draw,0,0,1,55000,14000.0,8,0,0.2545454545454545,1k-25k,25%-50%,CHE,1954,group stage
84,WC-1954,1954 FIFA World Cup,M-1954-09,Uruguay v Scotland,group stage,Group 3,1,0,0,0,1954-06-19,16:50,S-176,St. Jakob Stadium,Basel,Switzerland,T-81,Uruguay,URY,T-62,Scotland,SCO,7–0,7,0,7,-7,0,0,0-0,0,0,home team win,1,0,0,55000,34000.0,7,0,0.6181818181818182,25k-50k,50%-75%,CHE,1954,group stage
85,WC-1954,1954 FIFA World Cup,M-1954-10,Brazil v Yugoslavia,group stage,Group 1,1,0,0,0,1954-06-19,17:00,S-179,Stade Olympique de la Pontaise,Lausanne,Switzerland,T-09,Brazil,BRA,T-84,Yugoslavia,YUG,1–1,1,1,0,0,1,0,0-0,0,0,draw,0,0,1,50000,24637.0,2,0,0.49274,1k-25k,25%-50%,CHE,1954,group stage
86,WC-1954,1954 FIFA World Cup,M-1954-11,Austria v Czechoslovakia,group stage,Group 3,1,0,0,0,1954-06-19,17:00,S-181,Hardturm Stadium,Zürich,Switzerland,T-05,Austria,AUT,T-20,Czechoslovakia,CSK,5–0,5,0,5,-5,0,0,0-0,0,0,home team win,1,0,0,35000,26000.0,5,0,0.7428571428571429,25k-50k,50%-75%,CHE,1954,group stage
87,WC-1954,1954 FIFA World Cup,M-1954-12,France v Mexico,group stage,Group 1,1,0,0,0,1954-06-19,17:10,S-178,Charmilles Stadium,Geneva,Switzerland,T-28,France,FRA,T-44,Mexico,MEX,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,36000,19000.0,5,0,0.5277777777777778,1k-25k,50%-75%,CHE,1954,group stage
88,WC-1954,1954 FIFA World Cup,M-1954-13,Hungary v West Germany,group stage,Group 2,1,0,0,0,1954-06-20,16:50,S-176,St. Jakob Stadium,Basel,Switzerland,T-34,Hungary,HUN,T-83,West Germany,DEU,8–3,8,3,5,-5,0,0,0-0,0,0,home team win,1,0,0,55000,42738.0,11,0,0.7770545454545454,25k-50k,75%-100%,CHE,1954,group stage
89,WC-1954,1954 FIFA World Cup,M-1954-14,Turkey v South Korea,group stage,Group 2,1,0,0,0,1954-06-20,17:00,S-178,Charmilles Stadium,Geneva,Switzerland,T-77,Turkey,TUR,T-69,South Korea,KOR,7–0,7,0,7,-7,0,0,0-0,0,0,home team win,1,0,0,36000,42738.0,7,0,1.1871666666666667,25k-50k,>100%,CHE,1954,group stage
90,WC-1954,1954 FIFA World Cup,M-1954-15,Italy v Belgium,group stage,Group 4,1,0,0,0,1954-06-20,17:00,S-180,Cornaredo Stadium,Lugano,Switzerland,T-39,Italy,ITA,T-06,Belgium,BEL,4–1,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,36000,24000.0,5,0,0.6666666666666666,1k-25k,50%-75%,CHE,1954,group stage
91,WC-1954,1954 FIFA World Cup,M-1954-16,England v Switzerland,group stage,Group 4,1,0,0,0,1954-06-20,17:10,S-177,Wankdorf Stadium,Bern,Switzerland,T-27,England,ENG,T-73,Switzerland,CHE,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,65000,42738.0,2,1,0.6575076923076923,25k-50k,50%-75%,CHE,1954,group stage
92,WC-1954,1954 FIFA World Cup,M-1954-17,West Germany v Turkey,group stage,Group 2,1,0,0,0,1954-06-23,18:00,S-181,Hardturm Stadium,Zürich,Switzerland,T-83,West Germany,DEU,T-77,Turkey,TUR,7–2,7,2,5,-5,0,0,0-0,0,0,home team win,1,0,0,35000,42738.0,9,0,1.2210857142857143,25k-50k,>100%,CHE,1954,group stage
93,WC-1954,1954 FIFA World Cup,M-1954-18,Switzerland v Italy,group stage,Group 4,1,0,0,0,1954-06-23,18:00,S-176,St. Jakob Stadium,Basel,Switzerland,T-73,Switzerland,CHE,T-39,Italy,ITA,4–1,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,55000,30000.0,5,1,0.5454545454545454,25k-50k,50%-75%,CHE,1954,group stage
94,WC-1954,1954 FIFA World Cup,M-1954-19,Austria v Switzerland,quarter-finals,not applicable,0,1,0,0,1954-06-26,17:00,S-179,Stade Olympique de la Pontaise,Lausanne,Switzerland,T-05,Austria,AUT,T-73,Switzerland,CHE,7–5,7,5,2,-2,0,0,0-0,0,0,home team win,1,0,0,50000,42738.0,12,1,0.85476,25k-50k,75%-100%,CHE,1954,knockout stage
95,WC-1954,1954 FIFA World Cup,M-1954-20,Uruguay v England,quarter-finals,not applicable,0,1,0,0,1954-06-26,17:00,S-176,St. Jakob Stadium,Basel,Switzerland,T-81,Uruguay,URY,T-27,England,ENG,4–2,4,2,2,-2,0,0,0-0,0,0,home team win,1,0,0,55000,28000.0,6,0,0.509090909090909,25k-50k,50%-75%,CHE,1954,knockout stage
96,WC-1954,1954 FIFA World Cup,M-1954-21,Hungary v Brazil,quarter-finals,not applicable,0,1,0,0,1954-06-27,17:00,S-177,Wankdorf Stadium,Bern,Switzerland,T-34,Hungary,HUN,T-09,Brazil,BRA,4–2,4,2,2,-2,0,0,0-0,0,0,home team win,1,0,0,65000,40000.0,6,0,0.6153846153846154,25k-50k,50%-75%,CHE,1954,knockout stage
97,WC-1954,1954 FIFA World Cup,M-1954-22,West Germany v Yugoslavia,quarter-finals,not applicable,0,1,0,0,1954-06-27,17:00,S-178,Charmilles Stadium,Geneva,Switzerland,T-83,West Germany,DEU,T-84,Yugoslavia,YUG,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,36000,42738.0,2,0,1.1871666666666667,25k-50k,>100%,CHE,1954,knockout stage
98,WC-1954,1954 FIFA World Cup,M-1954-23,Hungary v Uruguay,semi-finals,not applicable,0,1,0,0,1954-06-30,18:00,S-179,Stade Olympique de la Pontaise,Lausanne,Switzerland,T-34,Hungary,HUN,T-81,Uruguay,URY,4–2,4,2,2,-2,1,0,0-0,0,0,home team win,1,0,0,50000,45000.0,6,0,0.9,25k-50k,75%-100%,CHE,1954,knockout stage
99,WC-1954,1954 FIFA World Cup,M-1954-24,West Germany v Austria,semi-finals,not applicable,0,1,0,0,1954-06-30,18:00,S-176,St. Jakob Stadium,Basel,Switzerland,T-83,West Germany,DEU,T-05,Austria,AUT,6–1,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0,55000,42738.0,7,0,0.7770545454545454,25k-50k,75%-100%,CHE,1954,knockout stage
100,WC-1954,1954 FIFA World Cup,M-1954-25,Austria v Uruguay,third-place match,not applicable,0,1,0,0,1954-07-03,17:00,S-181,Hardturm Stadium,Zürich,Switzerland,T-05,Austria,AUT,T-81,Uruguay,URY,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,35000,32000.0,4,0,0.9142857142857143,25k-50k,75%-100%,CHE,1954,knockout stage
101,WC-1954,1954 FIFA World Cup,M-1954-26,West Germany v Hungary,final,not applicable,0,1,0,0,1954-07-04,17:00,S-177,Wankdorf Stadium,Bern,Switzerland,T-83,West Germany,DEU,T-34,Hungary,HUN,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,65000,42738.0,5,0,0.6575076923076923,25k-50k,50%-75%,CHE,1954,knockout stage
102,WC-1958,1958 FIFA World Cup,M-1958-01,Sweden v Mexico,group stage,Group 3,1,0,0,0,1958-06-08,14:00,S-173,Råsunda Stadium,Solna,Sweden,T-72,Sweden,SWE,T-44,Mexico,MEX,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,52000,34107.0,3,1,0.6559038461538461,25k-50k,50%-75%,SWE,1958,group stage
103,WC-1958,1958 FIFA World Cup,M-1958-02,Argentina v West Germany,group stage,Group 1,1,0,0,0,1958-06-08,19:00,S-169,Malmö Stadion,Malmö,Sweden,T-03,Argentina,ARG,T-83,West Germany,DEU,1–3,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,30000,31156.0,4,0,1.0385333333333333,25k-50k,>100%,SWE,1958,group stage
104,WC-1958,1958 FIFA World Cup,M-1958-03,Northern Ireland v Czechoslovakia,group stage,Group 1,1,0,0,0,1958-06-08,19:00,S-167,Örjans Vall,Halmstad,Sweden,T-50,Northern Ireland,NIR,T-20,Czechoslovakia,CSK,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,15000,10647.0,1,0,0.7098,1k-25k,50%-75%,SWE,1958,group stage
105,WC-1958,1958 FIFA World Cup,M-1958-04,France v Paraguay,group stage,Group 2,1,0,0,0,1958-06-08,19:00,S-170,Idrottsparken,Norrköping,Sweden,T-28,France,FRA,T-53,Paraguay,PRY,7–3,7,3,4,-4,0,0,0-0,0,0,home team win,1,0,0,20000,16518.0,10,0,0.8259,1k-25k,75%-100%,SWE,1958,group stage
106,WC-1958,1958 FIFA World Cup,M-1958-05,Yugoslavia v Scotland,group stage,Group 2,1,0,0,0,1958-06-08,19:00,S-175,Arosvallen,Västerås,Sweden,T-84,Yugoslavia,YUG,T-62,Scotland,SCO,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,10000,9591.0,2,0,0.9591,1k-25k,75%-100%,SWE,1958,group stage
107,WC-1958,1958 FIFA World Cup,M-1958-06,Hungary v Wales,group stage,Group 3,1,0,0,0,1958-06-08,19:00,S-172,Jernvallen,Sandviken,Sweden,T-34,Hungary,HUN,T-82,Wales,WAL,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,20000,15343.0,2,0,0.76715,1k-25k,75%-100%,SWE,1958,group stage
108,WC-1958,1958 FIFA World Cup,M-1958-07,Brazil v Austria,group stage,Group 4,1,0,0,0,1958-06-08,19:00,S-174,Rimnersvallen,Uddevalla,Sweden,T-09,Brazil,BRA,T-05,Austria,AUT,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,18000,17788.0,3,0,0.9882222222222222,1k-25k,75%-100%,SWE,1958,group stage
109,WC-1958,1958 FIFA World Cup,M-1958-08,Soviet Union v England,group stage,Group 4,1,0,0,0,1958-06-08,19:00,S-166,Ullevi,Gothenburg,Sweden,T-70,Soviet Union,SUN,T-27,England,ENG,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,54000,49348.0,4,0,0.9138518518518518,25k-50k,75%-100%,SWE,1958,group stage
110,WC-1958,1958 FIFA World Cup,M-1958-09,Argentina v Northern Ireland,group stage,Group 1,1,0,0,0,1958-06-11,19:00,S-167,Örjans Vall,Halmstad,Sweden,T-03,Argentina,ARG,T-50,Northern Ireland,NIR,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,15000,14174.0,4,0,0.9449333333333333,1k-25k,75%-100%,SWE,1958,group stage
111,WC-1958,1958 FIFA World Cup,M-1958-10,West Germany v Czechoslovakia,group stage,Group 1,1,0,0,0,1958-06-11,19:00,S-168,Olympia,Helsingborg,Sweden,T-83,West Germany,DEU,T-20,Czechoslovakia,CSK,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,27000,25000.0,4,0,0.9259259259259259,25k-50k,75%-100%,SWE,1958,group stage
112,WC-1958,1958 FIFA World Cup,M-1958-11,Paraguay v Scotland,group stage,Group 2,1,0,0,0,1958-06-11,19:00,S-170,Idrottsparken,Norrköping,Sweden,T-53,Paraguay,PRY,T-62,Scotland,SCO,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,20000,11665.0,5,0,0.58325,1k-25k,50%-75%,SWE,1958,group stage
113,WC-1958,1958 FIFA World Cup,M-1958-12,Yugoslavia v France,group stage,Group 2,1,0,0,0,1958-06-11,19:00,S-175,Arosvallen,Västerås,Sweden,T-84,Yugoslavia,YUG,T-28,France,FRA,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,10000,12217.0,5,0,1.2217,1k-25k,>100%,SWE,1958,group stage
114,WC-1958,1958 FIFA World Cup,M-1958-13,Mexico v Wales,group stage,Group 3,1,0,0,0,1958-06-11,19:00,S-173,Råsunda Stadium,Solna,Sweden,T-44,Mexico,MEX,T-82,Wales,WAL,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,52000,15150.0,2,0,0.29134615384615387,1k-25k,25%-50%,SWE,1958,group stage
115,WC-1958,1958 FIFA World Cup,M-1958-14,Brazil v England,group stage,Group 4,1,0,0,0,1958-06-11,19:00,S-166,Ullevi,Gothenburg,Sweden,T-09,Brazil,BRA,T-27,England,ENG,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,54000,40895.0,0,0,0.7573148148148148,25k-50k,75%-100%,SWE,1958,group stage
116,WC-1958,1958 FIFA World Cup,M-1958-15,Soviet Union v Austria,group stage,Group 4,1,0,0,0,1958-06-11,19:00,S-164,Ryavallen,Borås,Sweden,T-70,Soviet Union,SUN,T-05,Austria,AUT,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,15000,21239.0,2,0,1.4159333333333333,1k-25k,>100%,SWE,1958,group stage
117,WC-1958,1958 FIFA World Cup,M-1958-16,Sweden v Hungary,group stage,Group 3,1,0,0,0,1958-06-12,19:00,S-173,Råsunda Stadium,Solna,Sweden,T-72,Sweden,SWE,T-34,Hungary,HUN,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,52000,38850.0,3,1,0.7471153846153846,25k-50k,50%-75%,SWE,1958,group stage
118,WC-1958,1958 FIFA World Cup,M-1958-17,Sweden v Wales,group stage,Group 3,1,0,0,0,1958-06-15,14:00,S-173,Råsunda Stadium,Solna,Sweden,T-72,Sweden,SWE,T-82,Wales,WAL,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,52000,30287.0,0,1,0.5824423076923076,25k-50k,50%-75%,SWE,1958,group stage
119,WC-1958,1958 FIFA World Cup,M-1958-18,Czechoslovakia v Argentina,group stage,Group 1,1,0,0,0,1958-06-15,19:00,S-168,Olympia,Helsingborg,Sweden,T-20,Czechoslovakia,CSK,T-03,Argentina,ARG,6–1,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0,27000,16418.0,7,0,0.6080740740740741,1k-25k,50%-75%,SWE,1958,group stage
120,WC-1958,1958 FIFA World Cup,M-1958-19,West Germany v Northern Ireland,group stage,Group 1,1,0,0,0,1958-06-15,19:00,S-169,Malmö Stadion,Malmö,Sweden,T-83,West Germany,DEU,T-50,Northern Ireland,NIR,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,30000,21990.0,4,0,0.733,1k-25k,50%-75%,SWE,1958,group stage
121,WC-1958,1958 FIFA World Cup,M-1958-20,France v Scotland,group stage,Group 2,1,0,0,0,1958-06-15,19:00,S-171,Eyravallen,Örebro,Sweden,T-28,France,FRA,T-62,Scotland,SCO,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,13000,13554.0,3,0,1.0426153846153847,1k-25k,>100%,SWE,1958,group stage
122,WC-1958,1958 FIFA World Cup,M-1958-21,Paraguay v Yugoslavia,group stage,Group 2,1,0,0,0,1958-06-15,19:00,S-165,Tunavallen,Eskilstuna,Sweden,T-53,Paraguay,PRY,T-84,Yugoslavia,YUG,3–3,3,3,0,0,0,0,0-0,0,0,draw,0,0,1,22000,13103.0,6,0,0.5955909090909091,1k-25k,50%-75%,SWE,1958,group stage
123,WC-1958,1958 FIFA World Cup,M-1958-22,Hungary v Mexico,group stage,Group 3,1,0,0,0,1958-06-15,19:00,S-172,Jernvallen,Sandviken,Sweden,T-34,Hungary,HUN,T-44,Mexico,MEX,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,20000,13300.0,4,0,0.665,1k-25k,50%-75%,SWE,1958,group stage
124,WC-1958,1958 FIFA World Cup,M-1958-23,Brazil v Soviet Union,group stage,Group 4,1,0,0,0,1958-06-15,19:00,S-166,Ullevi,Gothenburg,Sweden,T-09,Brazil,BRA,T-70,Soviet Union,SUN,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,54000,50928.0,2,0,0.9431111111111111,50k-75k,75%-100%,SWE,1958,group stage
125,WC-1958,1958 FIFA World Cup,M-1958-24,England v Austria,group stage,Group 4,1,0,0,0,1958-06-15,19:00,S-164,Ryavallen,Borås,Sweden,T-27,England,ENG,T-05,Austria,AUT,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,15000,15872.0,4,0,1.0581333333333334,1k-25k,>100%,SWE,1958,group stage
126,WC-1958,1958 FIFA World Cup,M-1958-25,Northern Ireland v Czechoslovakia,group stage,Group 1,1,0,0,0,1958-06-17,19:00,S-169,Malmö Stadion,Malmö,Sweden,T-50,Northern Ireland,NIR,T-20,Czechoslovakia,CSK,2–1,2,1,1,-1,1,0,0-0,0,0,home team win,1,0,0,30000,6196.0,3,0,0.20653333333333335,1k-25k,0%-25%,SWE,1958,group stage
127,WC-1958,1958 FIFA World Cup,M-1958-26,Wales v Hungary,group stage,Group 3,1,0,0,0,1958-06-17,19:00,S-173,Råsunda Stadium,Solna,Sweden,T-82,Wales,WAL,T-34,Hungary,HUN,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,52000,2823.0,3,0,0.054288461538461535,1k-25k,0%-25%,SWE,1958,group stage
128,WC-1958,1958 FIFA World Cup,M-1958-27,Soviet Union v England,group stage,Group 4,1,0,0,0,1958-06-17,19:00,S-166,Ullevi,Gothenburg,Sweden,T-70,Soviet Union,SUN,T-27,England,ENG,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,54000,23182.0,1,0,0.4292962962962963,1k-25k,25%-50%,SWE,1958,group stage
129,WC-1958,1958 FIFA World Cup,M-1958-28,Brazil v Wales,quarter-finals,not applicable,0,1,0,0,1958-06-19,19:00,S-166,Ullevi,Gothenburg,Sweden,T-09,Brazil,BRA,T-82,Wales,WAL,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,54000,25923.0,1,0,0.48005555555555557,25k-50k,25%-50%,SWE,1958,knockout stage
130,WC-1958,1958 FIFA World Cup,M-1958-29,France v Northern Ireland,quarter-finals,not applicable,0,1,0,0,1958-06-19,19:00,S-170,Idrottsparken,Norrköping,Sweden,T-28,France,FRA,T-50,Northern Ireland,NIR,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,20000,11800.0,4,0,0.59,1k-25k,50%-75%,SWE,1958,knockout stage
131,WC-1958,1958 FIFA World Cup,M-1958-30,Sweden v Soviet Union,quarter-finals,not applicable,0,1,0,0,1958-06-19,19:00,S-173,Råsunda Stadium,Solna,Sweden,T-72,Sweden,SWE,T-70,Soviet Union,SUN,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,52000,31900.0,2,1,0.6134615384615385,25k-50k,50%-75%,SWE,1958,knockout stage
132,WC-1958,1958 FIFA World Cup,M-1958-31,West Germany v Yugoslavia,quarter-finals,not applicable,0,1,0,0,1958-06-19,19:00,S-169,Malmö Stadion,Malmö,Sweden,T-83,West Germany,DEU,T-84,Yugoslavia,YUG,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,30000,20055.0,1,0,0.6685,1k-25k,50%-75%,SWE,1958,knockout stage
133,WC-1958,1958 FIFA World Cup,M-1958-32,Brazil v France,semi-finals,not applicable,0,1,0,0,1958-06-24,19:00,S-173,Råsunda Stadium,Solna,Sweden,T-09,Brazil,BRA,T-28,France,FRA,5–2,5,2,3,-3,0,0,0-0,0,0,home team win,1,0,0,52000,27100.0,7,0,0.5211538461538462,25k-50k,50%-75%,SWE,1958,knockout stage
134,WC-1958,1958 FIFA World Cup,M-1958-33,Sweden v West Germany,semi-finals,not applicable,0,1,0,0,1958-06-24,19:00,S-166,Ullevi,Gothenburg,Sweden,T-72,Sweden,SWE,T-83,West Germany,DEU,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,54000,49471.0,4,1,0.9161296296296296,25k-50k,75%-100%,SWE,1958,knockout stage
135,WC-1958,1958 FIFA World Cup,M-1958-34,France v West Germany,third-place match,not applicable,0,1,0,0,1958-06-28,17:00,S-166,Ullevi,Gothenburg,Sweden,T-28,France,FRA,T-83,West Germany,DEU,6–3,6,3,3,-3,0,0,0-0,0,0,home team win,1,0,0,54000,32483.0,9,0,0.6015370370370371,25k-50k,50%-75%,SWE,1958,knockout stage
136,WC-1958,1958 FIFA World Cup,M-1958-35,Brazil v Sweden,final,not applicable,0,1,0,0,1958-06-29,15:00,S-173,Råsunda Stadium,Solna,Sweden,T-09,Brazil,BRA,T-72,Sweden,SWE,5–2,5,2,3,-3,0,0,0-0,0,0,home team win,1,0,0,52000,49737.0,7,1,0.9564807692307692,25k-50k,75%-100%,SWE,1958,knockout stage
137,WC-1962,1962 FIFA World Cup,M-1962-01,Uruguay v Colombia,group stage,Group 1,1,0,0,0,1962-05-30,15:00,S-024,Estadio Carlos Dittborn,Arica,Chile,T-81,Uruguay,URY,T-15,Colombia,COL,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,18000,7908.0,3,0,0.43933333333333335,1k-25k,25%-50%,CHL,1962,group stage
138,WC-1962,1962 FIFA World Cup,M-1962-02,Chile v Switzerland,group stage,Group 2,1,0,0,0,1962-05-30,15:00,S-026,Estadio Nacional,Santiago,Chile,T-13,Chile,CHL,T-73,Switzerland,CHE,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,67000,65006.0,4,1,0.9702388059701492,50k-75k,75%-100%,CHL,1962,group stage
139,WC-1962,1962 FIFA World Cup,M-1962-03,Brazil v Mexico,group stage,Group 3,1,0,0,0,1962-05-30,15:00,S-027,Estadio Sausalito,Viña del Mar,Chile,T-09,Brazil,BRA,T-44,Mexico,MEX,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,18000,10484.0,2,0,0.5824444444444444,1k-25k,50%-75%,CHL,1962,group stage
140,WC-1962,1962 FIFA World Cup,M-1962-04,Argentina v Bulgaria,group stage,Group 4,1,0,0,0,1962-05-30,15:00,S-025,Estadio El Teniente,Rancagua,Chile,T-03,Argentina,ARG,T-10,Bulgaria,BGR,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,18000,7134.0,1,0,0.3963333333333333,1k-25k,25%-50%,CHL,1962,group stage
