player_id,given_name,family_name,count_tournaments,list_tournaments,list_teams_name,list_teams_code,teams_num,full_name
P-04712,Ian,Stewart,1,1986,['Northern Ireland'],['NIR'],1,Ian Stewart
P-05652,Jim,Stewart,1,1974,['Scotland'],['SCO'],1,Jim Stewart
P-01416,Jozef,Štibrányi,1,1962,['Czechoslovakia'],['CSK'],1,Jozef Štibrányi
P-07440,Uli,Stielike,1,1982,['West Germany'],['DEU'],1,Uli Stielike
P-02925,Xavier,Stierli,1,1966,['Switzerland'],['CHE'],1,Xavier Stierli
P-00603,Émile,Stijnen,1,1938,['Belgium'],['BEL'],1,Émile Stijnen
P-08377,Nobby,Stiles,2,"1966, 1970",['England'],['ENG'],1,Nobby Stiles
P-06479,Igor,Štimac,1,1998,['Croatia'],['HRV'],1,Igor Štimac
P-04994,Ovidiu,Stîngă,2,"1994, 1998",['Romania'],['ROU'],1,Ovidiu Stîngă
P-00171,Nikola,Stipić,1,1962,['Yugoslavia'],['YUG'],1,Nikola Stipić
P-05062,Miroslav,Stoch,1,2010,['Slovakia'],['SVK'],1,Miroslav Stoch
P-04080,Valentin,Stocker,1,2014,['Switzerland'],['CHE'],1,Valentin Stocker
P-02800,Peter,Stöger,1,1998,['Austria'],['AUT'],1,Peter Stöger
P-08714,Hristo,Stoichkov,2,"1994, 1998",['Bulgaria'],['BGR'],1,Hristo Stoichkov
P-06373,Stoycho,Stoilov,1,1998,['Bulgaria'],['BGR'],1,Stoycho Stoilov
P-05927,Milan,Stojanović,1,1930,['Yugoslavia'],['YUG'],1,Milan Stojanović
P-06544,Mirko,Stojanović,1,1962,['Yugoslavia'],['YUG'],1,Mirko Stojanović
P-02548,Ernst,Stojaspal,1,1954,['Austria'],['AUT'],1,Ernst Stojaspal
P-09681,Dragan,Stojković,2,"1990, 1998",['Yugoslavia'],['YUG'],1,Dragan Stojković
P-07270,Nenad,Stojković,1,1982,['Yugoslavia'],['YUG'],1,Nenad Stojković
P-08793,Vladimir,Stojković,3,"2006, 2010, 2018","['Serbia', 'Serbia and Montenegro']","['SRB', 'SCG']",2,Vladimir Stojković
P-07386,Georg,Stollenwerk,1,1958,['West Germany'],['DEU'],1,Georg Stollenwerk
P-00385,John,Stollmeyer,1,1990,['United States'],['USA'],1,John Stollmeyer
P-07881,John,Stones,2,"2018, 2022",['England'],['ENG'],1,John Stones
P-03798,Yannick,Stopyra,1,1986,['France'],['FRA'],1,Yannick Stopyra
P-05222,Karl,Stotz,2,"1954, 1958",['Austria'],['AUT'],1,Karl Stotz
P-01822,Ivan,Stoyanov,1,1974,['Bulgaria'],['BGR'],1,Ivan Stoyanov
P-05981,Gordon,Strachan,2,"1982, 1986",['Scotland'],['SCO'],1,Gordon Strachan
P-02875,František,Straka,1,1990,['Czechoslovakia'],['CSK'],1,František Straka
P-04909,Roar,Strand,2,"1994, 1998",['Norway'],['NOR'],1,Roar Strand
P-06111,André,Strappe,1,1954,['France'],['FRA'],1,André Strappe
P-09637,Heinrich,Strasser,1,1978,['Austria'],['AUT'],1,Heinrich Strasser
P-09723,Zdeno,Štrba,1,2010,['Slovakia'],['SVK'],1,Zdeno Štrba
P-01456,Josef,Streb,1,1934,['Germany'],['DEU'],1,Josef Streb
P-01400,Heinz,Strehl,1,1962,['West Germany'],['DEU'],1,Heinz Strehl
P-08069,Joachim,Streich,1,1974,['East Germany'],['DDR'],1,Joachim Streich
P-08938,Michael,Streiter,1,1990,['Austria'],['AUT'],1,Michael Streiter
P-07617,Jakob,Streitle,1,1938,['Germany'],['DEU'],1,Jakob Streitle
P-08118,Marco,Streller,1,2006,['Switzerland'],['CHE'],1,Marco Streller
P-06337,Pleun,Strik,1,1974,['Netherlands'],['NLD'],1,Pleun Strik
P-06878,Ivan,Strinić,1,2018,['Croatia'],['HRV'],1,Ivan Strinić
P-08975,Josef,Stroh,2,"1934, 1938","['Austria', 'Germany']","['AUT', 'DEU']",2,Josef Stroh
P-03712,Glenn,Strömberg,1,1990,['Sweden'],['SWE'],1,Glenn Strömberg
P-09595,Karel,Stromšík,1,1982,['Czechoslovakia'],['CSK'],1,Karel Stromšík
P-07061,Thomas,Strunz,1,1994,['Germany'],['DEU'],1,Thomas Strunz
P-01933,Branko,Strupar,1,2002,['Belgium'],['BEL'],1,Branko Strupar
P-08967,Estanislao,Struway,1,2002,['Paraguay'],['PRY'],1,Estanislao Struway
P-02600,Jens,Stryger Larsen,2,"2018, 2022",['Denmark'],['DNK'],1,Jens Stryger Larsen
P-05508,Cristhian,Stuani,2,"2014, 2018",['Uruguay'],['URY'],1,Cristhian Stuani
P-09652,Georges,Stuber,2,"1950, 1954",['Switzerland'],['CHE'],1,Georges Stuber
P-03020,Jürg,Studer,1,1994,['Switzerland'],['CHE'],1,Jürg Studer
P-06347,Hans,Sturm,2,"1958, 1962",['West Germany'],['DEU'],1,Hans Sturm
P-01039,Daniel,Sturridge,1,2014,['England'],['ENG'],1,Daniel Sturridge
P-09796,Paul,Sturrock,2,"1982, 1986",['Scotland'],['SCO'],1,Paul Sturrock
P-04203,Maozhen,Su,1,2002,['China'],['CHN'],1,Maozhen Su
P-01099,Arico,Suárez,1,1930,['Argentina'],['ARG'],1,Arico Suárez
P-07362,Claudio,Suárez,3,"1994, 1998, 2006",['Mexico'],['MEX'],1,Claudio Suárez
P-07415,Luis,Suárez,2,"1962, 1966",['Spain'],['ESP'],1,Luis Suárez
P-01740,Luis,Suárez,4,"2010, 2014, 2018, 2022",['Uruguay'],['URY'],1,Luis Suárez
P-00882,David,Suazo,1,2010,['Honduras'],['HND'],1,David Suazo
P-00278,Humberto,Suazo,1,2010,['Chile'],['CHL'],1,Humberto Suazo
P-04706,Ilie,Subăşeanu,1,1930,['Romania'],['ROU'],1,Ilie Subăşeanu
P-01966,Danijel,Subašić,2,"2014, 2018",['Croatia'],['HRV'],1,Danijel Subašić
P-02231,Guillermo,Subiabre,1,1930,['Chile'],['CHL'],1,Guillermo Subiabre
P-00724,Nestor,Subiat,1,1994,['Switzerland'],['CHE'],1,Nestor Subiat
P-00664,Neven,Subotić,1,2010,['Serbia'],['SRB'],1,Neven Subotić
P-07930,Luka,Sučić,1,2022,['Croatia'],['HRV'],1,Luka Sučić
P-01783,Patrick,Suffo,1,2002,['Cameroon'],['CMR'],1,Patrick Suffo
P-01739,Davor,Šuker,3,"1990, 1998, 2002","['Croatia', 'Yugoslavia']","['HRV', 'YUG']",2,Davor Šuker
P-02937,Hakan,Şükür,1,2002,['Turkey'],['TUR'],1,Hakan Şükür
P-02948,Abdullah,Sulaiman Zubromawi,3,"1994, 1998, 2002",['Saudi Arabia'],['SAU'],1,Abdullah Sulaiman Zubromawi
P-03579,Tengiz,Sulakvelidze,1,1982,['Soviet Union'],['SUN'],1,Tengiz Sulakvelidze
P-03272,Niklas,Süle,2,"2018, 2022",['Germany'],['DEU'],1,Niklas Süle
P-05622,Kamaldeen,Sulemana,1,2022,['Ghana'],['GHA'],1,Kamaldeen Sulemana
P-06019,Marko,Šuler,1,2010,['Slovenia'],['SVN'],1,Marko Šuler
P-00955,Christopher,Sullivan,1,1990,['United States'],['USA'],1,Christopher Sullivan
P-02834,Derrick,Sullivan,1,1958,['Wales'],['WAL'],1,Derrick Sullivan
P-03917,Neil,Sullivan,1,1998,['Scotland'],['SCO'],1,Neil Sullivan
P-01258,Abdualla,Sultan,1,1990,['United Arab Emirates'],['ARE'],1,Abdualla Sultan
P-04776,Rashid,Sumaila,1,2014,['Ghana'],['GHA'],1,Rashid Sumaila
P-04229,Steve,Sumner,1,1982,['New Zealand'],['NZL'],1,Steve Sumner
P-07429,Jihai,Sun,1,2002,['China'],['CHN'],1,Jihai Sun
P-05021,Stig,Sundqvist,1,1950,['Sweden'],['SWE'],1,Stig Sundqvist
P-09753,Nak-woon,Sung,1,1954,['South Korea'],['KOR'],1,Nak-woon Sung
P-06448,Toni,Šunjić,1,2014,['Bosnia and Herzegovina'],['BIH'],1,Toni Šunjić
P-09574,William,Sunsing,1,2002,['Costa Rica'],['CRI'],1,William Sunsing
P-08391,Ivica,Šurjak,2,"1974, 1982",['Yugoslavia'],['YUG'],1,Ivica Šurjak
P-01336,Safet,Sušić,2,"1982, 1990",['Yugoslavia'],['YUG'],1,Safet Sušić
P-03983,Tino-Sven,Sušić,1,2014,['Bosnia and Herzegovina'],['BIH'],1,Tino-Sven Sušić
P-06633,Yuri,Susloparov,1,1982,['Soviet Union'],['SUN'],1,Yuri Susloparov
P-09779,Josip,Šutalo,1,2022,['Croatia'],['HRV'],1,Josip Šutalo
P-00229,Alain,Sutter,1,1994,['Switzerland'],['CHE'],1,Alain Sutter
P-07503,Wim,Suurbier,2,"1974, 1978",['Netherlands'],['NLD'],1,Wim Suurbier
P-05038,Takayuki,Suzuki,1,2002,['Japan'],['JPN'],1,Takayuki Suzuki
P-03547,Kurt,Svanström,1,1938,['Sweden'],['SWE'],1,Kurt Svanström
P-02480,Anders,Svensson,2,"2002, 2006",['Sweden'],['SWE'],1,Anders Svensson
P-01156,Gustav,Svensson,1,2018,['Sweden'],['SWE'],1,Gustav Svensson
P-08647,Kalle,Svensson,2,"1950, 1958",['Sweden'],['SWE'],1,Kalle Svensson
P-03805,Karl,Svensson,1,2006,['Sweden'],['SWE'],1,Karl Svensson
P-05002,Kurt,Svensson,1,1950,['Sweden'],['SWE'],1,Kurt Svensson
P-02274,Magnus,Svensson,1,2002,['Sweden'],['SWE'],1,Magnus Svensson
P-04044,Michael,Svensson,1,2002,['Sweden'],['SWE'],1,Michael Svensson
P-07193,Tommy,Svensson,1,1970,['Sweden'],['SWE'],1,Tommy Svensson
P-03539,Tore,Svensson,2,"1950, 1958",['Sweden'],['SWE'],1,Tore Svensson
P-04245,Vyacheslav,Sviderskyi,1,2006,['Ukraine'],['UKR'],1,Vyacheslav Sviderskyi
P-09480,Ratko,Svilar,1,1982,['Yugoslavia'],['YUG'],1,Ratko Svilar
P-04559,Slavko,Svinjarević,1,1962,['Yugoslavia'],['YUG'],1,Slavko Svinjarević
P-03733,František,Svoboda,1,1934,['Czechoslovakia'],['CSK'],1,František Svoboda
P-02147,Peter,Swan,1,1962,['England'],['ENG'],1,Peter Swan
P-07384,Mike,Sweeney,1,1986,['Canada'],['CAN'],1,Mike Sweeney
P-03611,Karol,Świderski,1,2022,['Poland'],['POL'],1,Karol Świderski
P-05935,Piotr,Świerczewski,1,2002,['Poland'],['POL'],1,Piotr Świerczewski
P-04015,Franz,Swoboda,1,1958,['Austria'],['AUT'],1,Franz Swoboda
P-09491,Dmitri,Sychev,1,2002,['Russia'],['RUS'],1,Dmitri Sychev
P-07809,Tony,Sylva,1,2002,['Senegal'],['SEN'],1,Tony Sylva
P-09922,Patrick,Sylvestre,1,1994,['Switzerland'],['CHE'],1,Patrick Sylvestre
P-04549,Antal,Szabó,2,"1934, 1938",['Hungary'],['HUN'],1,Antal Szabó
P-08875,Gábor,Szabó,1,1934,['Hungary'],['HUN'],1,Gábor Szabó
P-09045,Antal,Szalay,2,"1934, 1938",['Hungary'],['HUN'],1,Antal Szalay
P-06365,Rudolf,Szanwald,1,1958,['Austria'],['AUT'],1,Rudolf Szanwald
P-02870,Andrzej,Szarmach,3,"1974, 1978, 1982",['Poland'],['POL'],1,Andrzej Szarmach
P-01042,Władysław,Szczepaniak,1,1938,['Poland'],['POL'],1,Władysław Szczepaniak
P-01064,Wojciech,Szczęsny,2,"2018, 2022",['Poland'],['POL'],1,Wojciech Szczęsny
P-07163,József,Szendrei,1,1986,['Hungary'],['HUN'],1,József Szendrei
P-07883,Lázár,Szentes,1,1982,['Hungary'],['HUN'],1,Lázár Szentes
P-04542,Antal,Szentmihályi,2,"1962, 1966",['Hungary'],['HUN'],1,Antal Szentmihályi
P-04242,Fritz,Szepan,2,"1934, 1938",['Germany'],['DEU'],1,Fritz Szepan
P-08806,Gusztáv,Szepesi,1,1966,['Hungary'],['HUN'],1,Gusztáv Szepesi
P-05168,Oszkár,Szigeti,1,1958,['Hungary'],['HUN'],1,Oszkár Szigeti
P-07122,Ferenc,Szojka,2,"1954, 1958",['Hungary'],['HUN'],1,Ferenc Szojka
P-04154,György,Szűcs,2,"1934, 1938",['Hungary'],['HUN'],1,György Szűcs
P-03744,Horst,Szymaniak,2,"1958, 1962",['West Germany'],['DEU'],1,Horst Szymaniak
P-00616,Antoni,Szymanowski,2,"1974, 1978",['Poland'],['POL'],1,Antoni Szymanowski
P-04953,Damian,Szymański,1,2022,['Poland'],['POL'],1,Damian Szymański
P-03493,Sebastian,Szymański,1,2022,['Poland'],['POL'],1,Sebastian Szymański
P-00504,Mirosław,Szymkowiak,1,2006,['Poland'],['POL'],1,Mirosław Szymkowiak
P-07171,Ely,Tacchella,2,"1962, 1966",['Switzerland'],['CHE'],1,Ely Tacchella
P-05137,Stefano,Tacconi,1,1990,['Italy'],['ITA'],1,Stefano Tacconi
P-09231,Alex,Tachie-Mensah,1,2006,['Ghana'],['GHA'],1,Alex Tachie-Mensah
P-00213,Panagiotis,Tachtsidis,1,2014,['Greece'],['GRC'],1,Panagiotis Tachtsidis
P-02298,Dušan,Tadić,2,"2018, 2022",['Serbia'],['SRB'],1,Dušan Tadić
P-03478,Kim,Tae-hwan,1,2022,['South Korea'],['KOR'],1,Kim Tae-hwan
P-07055,Cláudio,Taffarel,3,"1990, 1994, 1998",['Brazil'],['BRA'],1,Cláudio Taffarel
P-00051,Adam,Taggart,1,2014,['Australia'],['AUS'],1,Adam Taggart
P-02432,Nicolás,Tagliafico,2,"2018, 2022",['Argentina'],['ARG'],1,Nicolás Tagliafico
P-06466,Ahmed Reda,Tagnaouti,2,"2018, 2022",['Morocco'],['MAR'],1,Ahmed Reda Tagnaouti
P-07225,Prince,Tagoe,1,2010,['Ghana'],['GHA'],1,Prince Tagoe
P-04160,Mostafa,Taha,1,1934,['Egypt'],['EGY'],1,Mostafa Taha
P-03822,Ayman,Taher,1,1990,['Egypt'],['EGY'],1,Ayman Taher
P-02156,Walter,Taibo,1,1966,['Uruguay'],['URY'],1,Walter Taibo
P-03830,Saphir,Taïder,1,2014,['Algeria'],['DZA'],1,Saphir Taïder
P-04732,Hans,Taihuttu,1,1938,['Dutch East Indies'],['IDN'],1,Hans Taihuttu
P-06523,not applicable,Taison,1,2018,['Brazil'],['BRA'],1,not applicable Taison
P-03985,Taye,Taiwo,1,2010,['Nigeria'],['NGA'],1,Taye Taiwo
P-09775,Naohiro,Takahara,1,2006,['Japan'],['JPN'],1,Naohiro Takahara
P-08820,Alfredo,Talavera,3,"2014, 2018, 2022",['Mexico'],['MEX'],1,Alfredo Talavera
P-09499,Montassar,Talbi,1,2022,['Tunisia'],['TUN'],1,Montassar Talbi
P-09060,Rachamim,Talbi,1,1970,['Israel'],['ISR'],1,Rachamim Talbi
P-04658,Vahid,Talebloo,1,2006,['Iran'],['IRN'],1,Vahid Talebloo
P-06171,Keiji,Tamada,2,"2006, 2010",['Japan'],['JPN'],1,Keiji Tamada
P-07033,István,Tamássy,1,1934,['Hungary'],['HUN'],1,István Tamássy
P-01239,Jean,Tamini,1,1950,['Switzerland'],['CHE'],1,Jean Tamini
P-04871,Mo Heng,Tan,1,1938,['Dutch East Indies'],['IDN'],1,Mo Heng Tan
P-05769,See Han,Tan,1,1938,['Dutch East Indies'],['IDN'],1,See Han Tan
P-07628,Ao,Tanaka,1,2022,['Japan'],['JPN'],1,Ao Tanaka
P-01313,Marcus Tulio,Tanaka,1,2010,['Japan'],['JPN'],1,Marcus Tulio Tanaka
P-04454,Franco,Tancredi,1,1986,['Italy'],['ITA'],1,Franco Tancredi
P-08385,Shogo,Taniguchi,1,2022,['Japan'],['JPN'],1,Shogo Taniguchi
P-07025,Carlos,Tapia,1,1986,['Argentina'],['ARG'],1,Carlos Tapia
P-06510,Nelson,Tapia,1,1998,['Chile'],['CHL'],1,Nelson Tapia
P-05979,Renato,Tapia,1,2018,['Peru'],['PER'],1,Renato Tapia
P-09302,Börje,Tapper,1,1950,['Sweden'],['SWE'],1,Börje Tapper
P-03097,Staffan,Tapper,2,"1974, 1978",['Sweden'],['SWE'],1,Staffan Tapper
P-09037,Aníbal,Tarabini,1,1966,['Argentina'],['ARG'],1,Aníbal Tarabini
P-01802,Alberto,Tarantini,2,"1978, 1982",['Argentina'],['ARG'],1,Alberto Tarantini
P-04059,Ryszard,Tarasiewicz,1,1986,['Poland'],['POL'],1,Ryszard Tarasiewicz
P-07826,Marco,Tardelli,3,"1978, 1982, 1986",['Italy'],['ITA'],1,Marco Tardelli
P-05875,Mehdi,Taremi,2,"2018, 2022",['Iran'],['IRN'],1,Mehdi Taremi
P-02913,Michael,Tarnat,1,1998,['Germany'],['DEU'],1,Michael Tarnat
P-04696,Coşkun,Taş,1,1954,['Turkey'],['TUR'],1,Coşkun Taş
P-05568,Serdar,Tasci,1,2010,['Germany'],['DEU'],1,Serdar Tasci
P-06359,André,Tassin,1,1930,['France'],['FRA'],1,André Tassin
P-01825,Mauro,Tassotti,1,1994,['Italy'],['ITA'],1,Mauro Tassotti
P-08467,Gheorghe,Tătaru,1,1970,['Romania'],['ROU'],1,Gheorghe Tătaru
P-04187,Stephen,Tataw,2,"1990, 1994",['Cameroon'],['CMR'],1,Stephen Tataw
P-08794,Gaston,Taument,1,1994,['Netherlands'],['NLD'],1,Gaston Taument
P-03679,Ricardo,Tavarelli,1,2002,['Paraguay'],['PRY'],1,Ricardo Tavarelli
P-02318,Rajko,Tavčar,1,2002,['Slovenia'],['SVN'],1,Rajko Tavčar
P-05863,Jim,Taylor,1,1950,['England'],['ENG'],1,Jim Taylor
P-00328,Kenneth,Taylor,1,2022,['Netherlands'],['NLD'],1,Kenneth Taylor
P-05923,Tommy,Taylor,1,1954,['England'],['ENG'],1,Tommy Taylor
P-05425,Ouro-Nimini,Tchagnirou,1,2006,['Togo'],['TGO'],1,Ouro-Nimini Tchagnirou
P-04946,Alphonse,Tchami,2,"1994, 1998",['Cameroon'],['CMR'],1,Alphonse Tchami
P-04905,Massamasso,Tchangai,1,2006,['Togo'],['TGO'],1,Massamasso Tchangai
P-02539,Bill,Tchato,1,2002,['Cameroon'],['CMR'],1,Bill Tchato
P-07007,Simon,Tchobang,1,1982,['Cameroon'],['CMR'],1,Simon Tchobang
P-05019,Aurélien,Tchouaméni,1,2022,['France'],['FRA'],1,Aurélien Tchouaméni
P-05783,not applicable,Teilherber,1,1938,['Dutch East Indies'],['IDN'],1,not applicable Teilherber
P-08949,Alfred,Teinitzer,1,1954,['Austria'],['AUT'],1,Alfred Teinitzer
P-05677,Luis,Tejada,1,2018,['Panama'],['PAN'],1,Luis Tejada
P-08792,Carlos,Tejas,1,1998,['Chile'],['CHL'],1,Carlos Tejas
P-09338,Yeltsin,Tejeda,3,"2014, 2018, 2022",['Costa Rica'],['CRI'],1,Yeltsin Tejeda
P-08932,Domingo,Tejera,1,1930,['Uruguay'],['URY'],1,Domingo Tejera
P-00883,Eusebio,Tejera,2,"1950, 1954",['Uruguay'],['URY'],1,Eusebio Tejera
P-03783,Roberto,Telch,1,1974,['Argentina'],['ARG'],1,Roberto Telch
P-07821,Pál,Teleki,1,1934,['Hungary'],['HUN'],1,Pál Teleki
P-08364,Alex,Telles,1,2022,['Brazil'],['BRA'],1,Alex Telles
P-07967,Rodrigo,Tello,1,2010,['Chile'],['CHL'],1,Rodrigo Tello
P-07694,Rudi,Telwe,1,1938,['Dutch East Indies'],['IDN'],1,Rudi Telwe
P-07760,Alfredo,Tena,1,1978,['Mexico'],['MEX'],1,Alfredo Tena
P-08592,Miguel,Tendillo,1,1982,['Spain'],['ESP'],1,Miguel Tendillo
P-05681,Carlos,Tenorio,2,"2002, 2006",['Ecuador'],['ECU'],1,Carlos Tenorio
P-09717,Edwin,Tenorio,2,"2002, 2006",['Ecuador'],['ECU'],1,Edwin Tenorio
P-04295,Łukasz,Teodorczyk,1,2018,['Poland'],['POL'],1,Łukasz Teodorczyk
P-01003,not applicable,Teóphilo,1,1930,['Brazil'],['BRA'],1,not applicable Teóphilo
P-02514,Marc-André,ter Stegen,2,"2018, 2022",['Germany'],['DEU'],1,Marc-André ter Stegen
P-03613,Vladislav,Ternavsky,1,1994,['Russia'],['RUS'],1,Vladislav Ternavsky
P-06228,Isaac,Terrazas,1,1998,['Mexico'],['MEX'],1,Isaac Terrazas
P-06824,John,Terry,2,"2006, 2010",['England'],['ENG'],1,John Terry
P-06016,Omari,Tetradze,1,1994,['Russia'],['RUS'],1,Omari Tetradze
P-09178,Carlos,Tevez,2,"2006, 2010",['Argentina'],['ARG'],1,Carlos Tevez
P-06356,Andranik,Teymourian,2,"2006, 2014",['Iran'],['IRN'],1,Andranik Teymourian
P-08987,Tarek,Thabet,2,"1998, 2002",['Tunisia'],['TUN'],1,Tarek Thabet
P-00067,Florian,Thauvin,1,2018,['France'],['FRA'],1,Florian Thauvin
P-08288,Hong Djien,The,1,1938,['Dutch East Indies'],['IDN'],1,Hong Djien The
P-09025,Arthur,Theate,1,2022,['Belgium'],['BEL'],1,Arthur Theate
P-01437,Densill,Theobald,1,2006,['Trinidad and Tobago'],['TTO'],1,Densill Theobald
P-00512,Alex,Thépot,2,"1930, 1934",['France'],['FRA'],1,Alex Thépot
P-06418,Jonas,Thern,2,"1990, 1994",['Sweden'],['SWE'],1,Jonas Thern
P-05687,not applicable,Thiago,1,2018,['Spain'],['ESP'],1,not applicable Thiago
P-02188,Pape,Thiaw,1,2002,['Senegal'],['SEN'],1,Pape Thiaw
P-09064,Bernd,Thijs,1,2002,['Belgium'],['BEL'],1,Bernd Thijs
P-05005,Jean,Thissen,1,1970,['Belgium'],['BEL'],1,Jean Thissen
P-03044,Hendry,Thomas,1,2010,['Honduras'],['HND'],1,Hendry Thomas
P-08129,Sorba,Thomas,1,2022,['Wales'],['WAL'],1,Sorba Thomas
P-07422,Archie,Thompson,1,2006,['Australia'],['AUS'],1,Archie Thompson
P-01842,Phil,Thompson,1,1982,['England'],['ENG'],1,Phil Thompson
P-07346,Olaf,Thon,3,"1986, 1990, 1998","['Germany', 'West Germany']",['DEU'],2,Olaf Thon
P-01066,Arvid,Thörn,1,1934,['Sweden'],['SWE'],1,Arvid Thörn
P-02282,Erik,Thorstvedt,1,1994,['Norway'],['NOR'],1,Erik Thorstvedt
P-08762,Lilian,Thuram,3,"1998, 2002, 2006",['France'],['FRA'],1,Lilian Thuram
P-05115,Marcus,Thuram,1,2022,['France'],['FRA'],1,Marcus Thuram
P-00516,Lucas,Thwala,1,2010,['South Africa'],['ZAF'],1,Lucas Thwala
P-00362,not applicable,Tiago,2,"2006, 2010",['Portugal'],['PRT'],1,not applicable Tiago
P-05000,Lajos,Tichy,3,"1958, 1962, 1966",['Hungary'],['HUN'],1,Lajos Tichy
P-04205,Jiří,Tichý,1,1962,['Czechoslovakia'],['CSK'],1,Jiří Tichý
P-03844,Youri,Tielemans,2,"2018, 2022",['Belgium'],['BEL'],1,Youri Tielemans
P-05975,Siaka,Tiéné,1,2010,['Ivory Coast'],['CIV'],1,Siaka Tiéné
P-01014,Jean,Tigana,2,"1982, 1986",['France'],['FRA'],1,Jean Tigana
P-05400,Senad,Tiganj,1,2002,['Slovenia'],['SVN'],1,Senad Tiganj
P-04567,Marco,Tilio,1,2022,['Australia'],['AUS'],1,Marco Tilio
P-02388,Hans,Tilkowski,2,"1962, 1966",['West Germany'],['DEU'],1,Hans Tilkowski
P-01509,not applicable,Tim,1,1938,['Brazil'],['BRA'],1,not applicable Tim
P-00684,Jurriën,Timber,1,2022,['Netherlands'],['NLD'],1,Jurriën Timber
P-06191,Henk,Timmer,1,2006,['Netherlands'],['NLD'],1,Henk Timmer
P-05599,Daniel,Timofte,1,1990,['Romania'],['ROU'],1,Daniel Timofte
P-09019,Mohamed,Timoumi,1,1986,['Morocco'],['MAR'],1,Mohamed Timoumi
P-00270,not applicable,Tinoco,1,1934,['Brazil'],['BRA'],1,not applicable Tinoco
P-03343,Cheick,Tioté,2,"2010, 2014",['Ivory Coast'],['CIV'],1,Cheick Tioté
P-01945,Aleksandar,Tirnanić,1,1930,['Yugoslavia'],['YUG'],1,Aleksandar Tirnanić
P-04430,not applicable,Tita,1,1990,['Brazil'],['BRA'],1,not applicable Tita
P-04518,Pál,Titkos,1,1938,['Hungary'],['HUN'],1,Pál Titkos
P-06008,Yegor,Titov,1,2002,['Russia'],['RUS'],1,Yegor Titov
P-05299,Jean-Jacques,Tizié,1,2006,['Ivory Coast'],['CIV'],1,Jean-Jacques Tizié
P-09770,Djamel,Tlemçani,1,1982,['Algeria'],['DZA'],1,Djamel Tlemçani
P-05702,Armando,Tobar,2,"1962, 1966",['Chile'],['CHL'],1,Armando Tobar
P-08644,Kazuyuki,Toda,1,2002,['Japan'],['JPN'],1,Kazuyuki Toda
P-06747,Stig,Tøfting,2,"1998, 2002",['Denmark'],['DNK'],1,Stig Tøfting
P-08568,Néstor,Togneri,1,1974,['Argentina'],['ARG'],1,Néstor Togneri
P-00105,Omero,Tognon,2,"1950, 1954",['Italy'],['ITA'],1,Omero Tognon
P-08569,Ola,Toivonen,1,2018,['Sweden'],['SWE'],1,Ola Toivonen
P-08790,Mario,Tokić,1,2006,['Croatia'],['HRV'],1,Mario Tokić
P-05901,Karl,Toko Ekambi,1,2022,['Cameroon'],['CMR'],1,Karl Toko Ekambi
P-09357,Jean-Pierre,Tokoto,1,1982,['Cameroon'],['CMR'],1,Jean-Pierre Tokoto
P-09510,Magdy,Tolba,1,1990,['Egypt'],['EGY'],1,Magdy Tolba
P-07116,Géza,Toldi,2,"1934, 1938",['Hungary'],['HUN'],1,Géza Toldi
P-01957,Francesco,Toldo,2,"1998, 2002",['Italy'],['ITA'],1,Francesco Toldo
P-01909,Delio,Toledo,1,2006,['Paraguay'],['PRY'],1,Delio Toledo
P-05630,Francisco Javier,Toledo,1,1982,['Honduras'],['HND'],1,Francisco Javier Toledo
P-08233,Corentin,Tolisso,1,2018,['France'],['FRA'],1,Corentin Tolisso
P-00485,Nouhou,Tolo,1,2022,['Cameroon'],['CMR'],1,Nouhou Tolo
P-03008,Max,Tolson,1,1974,['Australia'],['AUS'],1,Max Tolson
P-03648,Stjepan,Tomas,2,"2002, 2006",['Croatia'],['HRV'],1,Stjepan Tomas
P-01281,not applicable,Tomás,1,1986,['Spain'],['ESP'],1,not applicable Tomás
P-01579,Kosta,Tomašević,1,1950,['Yugoslavia'],['YUG'],1,Kosta Tomašević
P-09117,Jon Dahl,Tomasson,2,"2002, 2010",['Denmark'],['DNK'],1,Jon Dahl Tomasson
P-04432,Jan,Tomaszewski,2,"1974, 1978",['Poland'],['POL'],1,Jan Tomaszewski
P-07487,Novak,Tomić,1,1958,['Yugoslavia'],['YUG'],1,Novak Tomić
P-09789,Takehiro,Tomiyasu,1,2022,['Japan'],['JPN'],1,Takehiro Tomiyasu
P-02541,Damiano,Tommasi,1,2002,['Italy'],['ITA'],1,Damiano Tommasi
P-05069,Luca,Toni,1,2006,['Italy'],['ITA'],1,Luca Toni
P-06380,not applicable,Toninho,1,1978,['Brazil'],['BRA'],1,not applicable Toninho
P-05227,Mehdi,Torabi,2,"2018, 2022",['Iran'],['IRN'],1,Mehdi Torabi
P-09932,Juan,Torales,1,1986,['Paraguay'],['PRY'],1,Juan Torales
P-05832,Jorge,Toro,1,1962,['Chile'],['CHL'],1,Jorge Toro
P-00918,András,Törőcsik,2,"1978, 1982",['Hungary'],['HUN'],1,András Törőcsik
P-01074,Péter,Török,1,1978,['Hungary'],['HUN'],1,Péter Török
P-05095,Vasilis,Torosidis,2,"2010, 2014",['Greece'],['GRC'],1,Vasilis Torosidis
P-09068,Gerardo,Torrado,3,"2002, 2006, 2010",['Mexico'],['MEX'],1,Gerardo Torrado
