key_id,tournament_id,tournament_name,team_id,team_name,team_code,player_id,family_name,given_name,shirt_number,position_name,position_code,tournament_year,full_name
10321,WC-2022,2022 FIFA World Cup,T-16,Costa Rica,CRI,P-01830,Sequeira,Patrick,23,goal keeper,GK,2022,Patrick Sequeira
10322,WC-2022,2022 FIFA World Cup,T-16,Costa Rica,CRI,P-03588,Wilson,Roan,24,midfielder,MF,2022,Roan Wilson
10323,WC-2022,2022 FIFA World Cup,T-16,Costa Rica,CRI,P-08976,Hernández,Anthony,25,midfielder,MF,2022,Anthony Hernández
10324,WC-2022,2022 FIFA World Cup,T-16,Costa Rica,CRI,P-02351,Zamora,Álvaro,26,midfielder,MF,2022,Álvaro Zamora
10325,WC-2022,2022 FIFA World Cup,T-17,Croatia,HRV,P-01638,Livaković,Dominik,1,goal keeper,GK,2022,Dominik Livaković
10326,WC-2022,2022 FIFA World Cup,T-17,Croatia,HRV,P-04608,Stanišić,Josip,2,defender,DF,2022,Josip Stanišić
10327,WC-2022,2022 FIFA World Cup,T-17,Croatia,HRV,P-00810,Barišić,Borna,3,defender,DF,2022,Borna Barišić
10328,WC-2022,2022 FIFA World Cup,T-17,Croatia,HRV,P-09296,Perišić,Ivan,4,forward,FW,2022,Ivan Perišić
10329,WC-2022,2022 FIFA World Cup,T-17,Croatia,HRV,P-04141,Erlić,Martin,5,defender,DF,2022,Martin Erlić
10330,WC-2022,2022 FIFA World Cup,T-17,Croatia,HRV,P-02919,Lovren,Dejan,6,defender,DF,2022,Dejan Lovren
10331,WC-2022,2022 FIFA World Cup,T-17,Croatia,HRV,P-00428,Majer,Lovro,7,midfielder,MF,2022,Lovro Majer
10332,WC-2022,2022 FIFA World Cup,T-17,Croatia,HRV,P-06332,Kovačić,Mateo,8,midfielder,MF,2022,Mateo Kovačić
10333,WC-2022,2022 FIFA World Cup,T-17,Croatia,HRV,P-03515,Kramarić,Andrej,9,forward,FW,2022,Andrej Kramarić
10334,WC-2022,2022 FIFA World Cup,T-17,Croatia,HRV,P-02212,Modrić,Luka,10,midfielder,MF,2022,Luka Modrić
10335,WC-2022,2022 FIFA World Cup,T-17,Croatia,HRV,P-00709,Brozović,Marcelo,11,midfielder,MF,2022,Marcelo Brozović
10336,WC-2022,2022 FIFA World Cup,T-17,Croatia,HRV,P-04863,Grbić,Ivo,12,goal keeper,GK,2022,Ivo Grbić
10337,WC-2022,2022 FIFA World Cup,T-17,Croatia,HRV,P-09399,Vlašić,Nikola,13,midfielder,MF,2022,Nikola Vlašić
10338,WC-2022,2022 FIFA World Cup,T-17,Croatia,HRV,P-00175,Livaja,Marko,14,forward,FW,2022,Marko Livaja
10339,WC-2022,2022 FIFA World Cup,T-17,Croatia,HRV,P-01474,Pašalić,Mario,15,midfielder,MF,2022,Mario Pašalić
10340,WC-2022,2022 FIFA World Cup,T-17,Croatia,HRV,P-00971,Petković,Bruno,16,forward,FW,2022,Bruno Petković
10341,WC-2022,2022 FIFA World Cup,T-17,Croatia,HRV,P-06378,Budimir,Ante,17,forward,FW,2022,Ante Budimir
10342,WC-2022,2022 FIFA World Cup,T-17,Croatia,HRV,P-04139,Oršić,Mislav,18,forward,FW,2022,Mislav Oršić
10343,WC-2022,2022 FIFA World Cup,T-17,Croatia,HRV,P-08631,Sosa,Borna,19,defender,DF,2022,Borna Sosa
10344,WC-2022,2022 FIFA World Cup,T-17,Croatia,HRV,P-08042,Gvardiol,Joško,20,defender,DF,2022,Joško Gvardiol
10345,WC-2022,2022 FIFA World Cup,T-17,Croatia,HRV,P-00799,Vida,Domagoj,21,defender,DF,2022,Domagoj Vida
10346,WC-2022,2022 FIFA World Cup,T-17,Croatia,HRV,P-07564,Juranović,Josip,22,defender,DF,2022,Josip Juranović
10347,WC-2022,2022 FIFA World Cup,T-17,Croatia,HRV,P-01100,Ivušić,Ivica,23,goal keeper,GK,2022,Ivica Ivušić
10348,WC-2022,2022 FIFA World Cup,T-17,Croatia,HRV,P-09779,Šutalo,Josip,24,defender,DF,2022,Josip Šutalo
10349,WC-2022,2022 FIFA World Cup,T-17,Croatia,HRV,P-07930,Sučić,Luka,25,midfielder,MF,2022,Luka Sučić
10350,WC-2022,2022 FIFA World Cup,T-17,Croatia,HRV,P-05440,Jakić,Kristijan,26,midfielder,MF,2022,Kristijan Jakić
10351,WC-2022,2022 FIFA World Cup,T-21,Denmark,DNK,P-09190,Schmeichel,Kasper,1,goal keeper,GK,2022,Kasper Schmeichel
10352,WC-2022,2022 FIFA World Cup,T-21,Denmark,DNK,P-05344,Andersen,Joachim,2,defender,DF,2022,Joachim Andersen
10353,WC-2022,2022 FIFA World Cup,T-21,Denmark,DNK,P-03647,Nelsson,Victor,3,defender,DF,2022,Victor Nelsson
10354,WC-2022,2022 FIFA World Cup,T-21,Denmark,DNK,P-01855,Kjær,Simon,4,defender,DF,2022,Simon Kjær
10355,WC-2022,2022 FIFA World Cup,T-21,Denmark,DNK,P-05161,Mæhle,Joakim,5,defender,DF,2022,Joakim Mæhle
10356,WC-2022,2022 FIFA World Cup,T-21,Denmark,DNK,P-04266,Christensen,Andreas,6,defender,DF,2022,Andreas Christensen
10357,WC-2022,2022 FIFA World Cup,T-21,Denmark,DNK,P-08998,Jensen,Mathias,7,midfielder,MF,2022,Mathias Jensen
10358,WC-2022,2022 FIFA World Cup,T-21,Denmark,DNK,P-03770,Delaney,Thomas,8,midfielder,MF,2022,Thomas Delaney
10359,WC-2022,2022 FIFA World Cup,T-21,Denmark,DNK,P-09422,Braithwaite,Martin,9,forward,FW,2022,Martin Braithwaite
10360,WC-2022,2022 FIFA World Cup,T-21,Denmark,DNK,P-04961,Eriksen,Christian,10,midfielder,MF,2022,Christian Eriksen
10361,WC-2022,2022 FIFA World Cup,T-21,Denmark,DNK,P-05475,Olsen,Andreas Skov,11,midfielder,MF,2022,Andreas Skov Olsen
10362,WC-2022,2022 FIFA World Cup,T-21,Denmark,DNK,P-03996,Dolberg,Kasper,12,forward,FW,2022,Kasper Dolberg
10363,WC-2022,2022 FIFA World Cup,T-21,Denmark,DNK,P-06282,Kristensen,Rasmus,13,defender,DF,2022,Rasmus Kristensen
10364,WC-2022,2022 FIFA World Cup,T-21,Denmark,DNK,P-02550,Damsgaard,Mikkel,14,midfielder,MF,2022,Mikkel Damsgaard
10365,WC-2022,2022 FIFA World Cup,T-21,Denmark,DNK,P-00729,Nørgaard,Christian,15,midfielder,MF,2022,Christian Nørgaard
10366,WC-2022,2022 FIFA World Cup,T-21,Denmark,DNK,P-01002,Christensen,Oliver,16,goal keeper,GK,2022,Oliver Christensen
10367,WC-2022,2022 FIFA World Cup,T-21,Denmark,DNK,P-02600,Stryger Larsen,Jens,17,defender,DF,2022,Jens Stryger Larsen
10368,WC-2022,2022 FIFA World Cup,T-21,Denmark,DNK,P-00035,Wass,Daniel,18,defender,DF,2022,Daniel Wass
10369,WC-2022,2022 FIFA World Cup,T-21,Denmark,DNK,P-05451,Wind,Jonas,19,forward,FW,2022,Jonas Wind
10370,WC-2022,2022 FIFA World Cup,T-21,Denmark,DNK,P-02026,Poulsen,Yussuf,20,forward,FW,2022,Yussuf Poulsen
10371,WC-2022,2022 FIFA World Cup,T-21,Denmark,DNK,P-03079,Cornelius,Andreas,21,forward,FW,2022,Andreas Cornelius
10372,WC-2022,2022 FIFA World Cup,T-21,Denmark,DNK,P-04177,Rønnow,Frederik,22,goal keeper,GK,2022,Frederik Rønnow
10373,WC-2022,2022 FIFA World Cup,T-21,Denmark,DNK,P-08549,Højbjerg,Pierre-Emile,23,midfielder,MF,2022,Pierre-Emile Højbjerg
10374,WC-2022,2022 FIFA World Cup,T-21,Denmark,DNK,P-09599,Skov,Robert,24,midfielder,MF,2022,Robert Skov
10375,WC-2022,2022 FIFA World Cup,T-21,Denmark,DNK,P-03686,Lindstrøm,Jesper,25,midfielder,MF,2022,Jesper Lindstrøm
10376,WC-2022,2022 FIFA World Cup,T-21,Denmark,DNK,P-09970,Bah,Alexander,26,defender,DF,2022,Alexander Bah
10377,WC-2022,2022 FIFA World Cup,T-24,Ecuador,ECU,P-01624,Galíndez,Hernán,1,goal keeper,GK,2022,Hernán Galíndez
10378,WC-2022,2022 FIFA World Cup,T-24,Ecuador,ECU,P-06924,Torres,Félix,2,defender,DF,2022,Félix Torres
10379,WC-2022,2022 FIFA World Cup,T-24,Ecuador,ECU,P-08710,Hincapié,Piero,3,defender,DF,2022,Piero Hincapié
10380,WC-2022,2022 FIFA World Cup,T-24,Ecuador,ECU,P-03936,Arboleda,Robert,4,defender,DF,2022,Robert Arboleda
10381,WC-2022,2022 FIFA World Cup,T-24,Ecuador,ECU,P-09673,Cifuentes,José,5,midfielder,MF,2022,José Cifuentes
10382,WC-2022,2022 FIFA World Cup,T-24,Ecuador,ECU,P-08538,Pacho,William,6,defender,DF,2022,William Pacho
10383,WC-2022,2022 FIFA World Cup,T-24,Ecuador,ECU,P-04804,Estupiñán,Pervis,7,defender,DF,2022,Pervis Estupiñán
10384,WC-2022,2022 FIFA World Cup,T-24,Ecuador,ECU,P-06090,Gruezo,Carlos,8,midfielder,MF,2022,Carlos Gruezo
10385,WC-2022,2022 FIFA World Cup,T-24,Ecuador,ECU,P-02538,Preciado,Ayrton,9,midfielder,MF,2022,Ayrton Preciado
10386,WC-2022,2022 FIFA World Cup,T-24,Ecuador,ECU,P-06941,Ibarra,Romario,10,midfielder,MF,2022,Romario Ibarra
10387,WC-2022,2022 FIFA World Cup,T-24,Ecuador,ECU,P-01764,Estrada,Michael,11,forward,FW,2022,Michael Estrada
10388,WC-2022,2022 FIFA World Cup,T-24,Ecuador,ECU,P-08119,Ramírez,Moisés,12,goal keeper,GK,2022,Moisés Ramírez
10389,WC-2022,2022 FIFA World Cup,T-24,Ecuador,ECU,P-01503,Valencia,Enner,13,forward,FW,2022,Enner Valencia
10390,WC-2022,2022 FIFA World Cup,T-24,Ecuador,ECU,P-04757,Arreaga,Xavier,14,defender,DF,2022,Xavier Arreaga
10391,WC-2022,2022 FIFA World Cup,T-24,Ecuador,ECU,P-02061,Mena,Ángel,15,midfielder,MF,2022,Ángel Mena
10392,WC-2022,2022 FIFA World Cup,T-24,Ecuador,ECU,P-09625,Sarmiento,Jeremy,16,midfielder,MF,2022,Jeremy Sarmiento
10393,WC-2022,2022 FIFA World Cup,T-24,Ecuador,ECU,P-02578,Preciado,Ángelo,17,defender,DF,2022,Ángelo Preciado
10394,WC-2022,2022 FIFA World Cup,T-24,Ecuador,ECU,P-05667,Palacios,Diego,18,defender,DF,2022,Diego Palacios
10395,WC-2022,2022 FIFA World Cup,T-24,Ecuador,ECU,P-03726,Plata,Gonzalo,19,midfielder,MF,2022,Gonzalo Plata
10396,WC-2022,2022 FIFA World Cup,T-24,Ecuador,ECU,P-03595,Méndez,Sebas,20,midfielder,MF,2022,Sebas Méndez
10397,WC-2022,2022 FIFA World Cup,T-24,Ecuador,ECU,P-02427,Franco,Alan,21,midfielder,MF,2022,Alan Franco
10398,WC-2022,2022 FIFA World Cup,T-24,Ecuador,ECU,P-04276,Domínguez,Alexander,22,goal keeper,GK,2022,Alexander Domínguez
10399,WC-2022,2022 FIFA World Cup,T-24,Ecuador,ECU,P-03701,Caicedo,Moisés,23,midfielder,MF,2022,Moisés Caicedo
10400,WC-2022,2022 FIFA World Cup,T-24,Ecuador,ECU,P-00762,Reasco,Djorkaeff,24,forward,FW,2022,Djorkaeff Reasco
10401,WC-2022,2022 FIFA World Cup,T-24,Ecuador,ECU,P-07902,Porozo,Jackson,25,defender,DF,2022,Jackson Porozo
10402,WC-2022,2022 FIFA World Cup,T-24,Ecuador,ECU,P-01367,Rodríguez,Kevin,26,forward,FW,2022,Kevin Rodríguez
10403,WC-2022,2022 FIFA World Cup,T-27,England,ENG,P-02343,Pickford,Jordan,1,goal keeper,GK,2022,Jordan Pickford
10404,WC-2022,2022 FIFA World Cup,T-27,England,ENG,P-02103,Walker,Kyle,2,defender,DF,2022,Kyle Walker
10405,WC-2022,2022 FIFA World Cup,T-27,England,ENG,P-07993,Shaw,Luke,3,defender,DF,2022,Luke Shaw
10406,WC-2022,2022 FIFA World Cup,T-27,England,ENG,P-01174,Rice,Declan,4,midfielder,MF,2022,Declan Rice
10407,WC-2022,2022 FIFA World Cup,T-27,England,ENG,P-07881,Stones,John,5,defender,DF,2022,John Stones
10408,WC-2022,2022 FIFA World Cup,T-27,England,ENG,P-09577,Maguire,Harry,6,defender,DF,2022,Harry Maguire
10409,WC-2022,2022 FIFA World Cup,T-27,England,ENG,P-02273,Grealish,Jack,7,forward,FW,2022,Jack Grealish
10410,WC-2022,2022 FIFA World Cup,T-27,England,ENG,P-03347,Henderson,Jordan,8,midfielder,MF,2022,Jordan Henderson
10411,WC-2022,2022 FIFA World Cup,T-27,England,ENG,P-00376,Kane,Harry,9,forward,FW,2022,Harry Kane
10412,WC-2022,2022 FIFA World Cup,T-27,England,ENG,P-03047,Sterling,Raheem,10,forward,FW,2022,Raheem Sterling
10413,WC-2022,2022 FIFA World Cup,T-27,England,ENG,P-02742,Rashford,Marcus,11,forward,FW,2022,Marcus Rashford
10414,WC-2022,2022 FIFA World Cup,T-27,England,ENG,P-06283,Trippier,Kieran,12,defender,DF,2022,Kieran Trippier
10415,WC-2022,2022 FIFA World Cup,T-27,England,ENG,P-02648,Pope,Nick,13,goal keeper,GK,2022,Nick Pope
10416,WC-2022,2022 FIFA World Cup,T-27,England,ENG,P-02125,Phillips,Kalvin,14,midfielder,MF,2022,Kalvin Phillips
10417,WC-2022,2022 FIFA World Cup,T-27,England,ENG,P-00470,Dier,Eric,15,defender,DF,2022,Eric Dier
10418,WC-2022,2022 FIFA World Cup,T-27,England,ENG,P-06487,Coady,Conor,16,defender,DF,2022,Conor Coady
10419,WC-2022,2022 FIFA World Cup,T-27,England,ENG,P-07251,Saka,Bukayo,17,forward,FW,2022,Bukayo Saka
10420,WC-2022,2022 FIFA World Cup,T-27,England,ENG,P-04062,Alexander-Arnold,Trent,18,defender,DF,2022,Trent Alexander-Arnold
10421,WC-2022,2022 FIFA World Cup,T-27,England,ENG,P-03992,Mount,Mason,19,midfielder,MF,2022,Mason Mount
10422,WC-2022,2022 FIFA World Cup,T-27,England,ENG,P-07036,Foden,Phil,20,midfielder,MF,2022,Phil Foden
10423,WC-2022,2022 FIFA World Cup,T-27,England,ENG,P-04857,White,Ben,21,defender,DF,2022,Ben White
10424,WC-2022,2022 FIFA World Cup,T-27,England,ENG,P-02527,Bellingham,Jude,22,midfielder,MF,2022,Jude Bellingham
10425,WC-2022,2022 FIFA World Cup,T-27,England,ENG,P-00075,Ramsdale,Aaron,23,goal keeper,GK,2022,Aaron Ramsdale
10426,WC-2022,2022 FIFA World Cup,T-27,England,ENG,P-03549,Wilson,Callum,24,forward,FW,2022,Callum Wilson
10427,WC-2022,2022 FIFA World Cup,T-27,England,ENG,P-01247,Maddison,James,25,midfielder,MF,2022,James Maddison
10428,WC-2022,2022 FIFA World Cup,T-27,England,ENG,P-06315,Gallagher,Conor,26,midfielder,MF,2022,Conor Gallagher
10429,WC-2022,2022 FIFA World Cup,T-28,France,FRA,P-09916,Lloris,Hugo,1,goal keeper,GK,2022,Hugo Lloris
10430,WC-2022,2022 FIFA World Cup,T-28,France,FRA,P-09949,Pavard,Benjamin,2,defender,DF,2022,Benjamin Pavard
10431,WC-2022,2022 FIFA World Cup,T-28,France,FRA,P-09389,Disasi,Axel,3,defender,DF,2022,Axel Disasi
10432,WC-2022,2022 FIFA World Cup,T-28,France,FRA,P-00846,Varane,Raphaël,4,defender,DF,2022,Raphaël Varane
10433,WC-2022,2022 FIFA World Cup,T-28,France,FRA,P-00622,Koundé,Jules,5,defender,DF,2022,Jules Koundé
10434,WC-2022,2022 FIFA World Cup,T-28,France,FRA,P-09670,Guendouzi,Matteo,6,midfielder,MF,2022,Matteo Guendouzi
10435,WC-2022,2022 FIFA World Cup,T-28,France,FRA,P-07450,Griezmann,Antoine,7,forward,FW,2022,Antoine Griezmann
10436,WC-2022,2022 FIFA World Cup,T-28,France,FRA,P-05019,Tchouaméni,Aurélien,8,midfielder,MF,2022,Aurélien Tchouaméni
10437,WC-2022,2022 FIFA World Cup,T-28,France,FRA,P-07287,Giroud,Olivier,9,forward,FW,2022,Olivier Giroud
10438,WC-2022,2022 FIFA World Cup,T-28,France,FRA,P-06978,Mbappé,Kylian,10,forward,FW,2022,Kylian Mbappé
10439,WC-2022,2022 FIFA World Cup,T-28,France,FRA,P-00658,Dembélé,Ousmane,11,forward,FW,2022,Ousmane Dembélé
10440,WC-2022,2022 FIFA World Cup,T-28,France,FRA,P-09950,Kolo Muani,Randal,12,forward,FW,2022,Randal Kolo Muani
10441,WC-2022,2022 FIFA World Cup,T-28,France,FRA,P-07581,Fofana,Youssouf,13,midfielder,MF,2022,Youssouf Fofana
10442,WC-2022,2022 FIFA World Cup,T-28,France,FRA,P-08079,Rabiot,Adrien,14,midfielder,MF,2022,Adrien Rabiot
10443,WC-2022,2022 FIFA World Cup,T-28,France,FRA,P-04223,Veretout,Jordan,15,midfielder,MF,2022,Jordan Veretout
10444,WC-2022,2022 FIFA World Cup,T-28,France,FRA,P-07333,Mandanda,Steve,16,goal keeper,GK,2022,Steve Mandanda
10445,WC-2022,2022 FIFA World Cup,T-28,France,FRA,P-03039,Saliba,William,17,defender,DF,2022,William Saliba
10446,WC-2022,2022 FIFA World Cup,T-28,France,FRA,P-08100,Upamecano,Dayot,18,defender,DF,2022,Dayot Upamecano
10447,WC-2022,2022 FIFA World Cup,T-28,France,FRA,P-06284,Benzema,Karim,19,forward,FW,2022,Karim Benzema
10448,WC-2022,2022 FIFA World Cup,T-28,France,FRA,P-01232,Coman,Kingsley,20,forward,FW,2022,Kingsley Coman
10449,WC-2022,2022 FIFA World Cup,T-28,France,FRA,P-03145,Hernandez,Lucas,21,defender,DF,2022,Lucas Hernandez
10450,WC-2022,2022 FIFA World Cup,T-28,France,FRA,P-08086,Hernandez,Théo,22,defender,DF,2022,Théo Hernandez
10451,WC-2022,2022 FIFA World Cup,T-28,France,FRA,P-05753,Areola,Alphonse,23,goal keeper,GK,2022,Alphonse Areola
10452,WC-2022,2022 FIFA World Cup,T-28,France,FRA,P-04666,Konaté,Ibrahima,24,defender,DF,2022,Ibrahima Konaté
10453,WC-2022,2022 FIFA World Cup,T-28,France,FRA,P-04194,Camavinga,Eduardo,25,midfielder,MF,2022,Eduardo Camavinga
10454,WC-2022,2022 FIFA World Cup,T-28,France,FRA,P-05115,Thuram,Marcus,26,forward,FW,2022,Marcus Thuram
10455,WC-2022,2022 FIFA World Cup,T-29,Germany,DEU,P-09934,Neuer,Manuel,1,goal keeper,GK,2022,Manuel Neuer
10456,WC-2022,2022 FIFA World Cup,T-29,Germany,DEU,P-02555,Rüdiger,Antonio,2,defender,DF,2022,Antonio Rüdiger
10457,WC-2022,2022 FIFA World Cup,T-29,Germany,DEU,P-08207,Raum,David,3,defender,DF,2022,David Raum
10458,WC-2022,2022 FIFA World Cup,T-29,Germany,DEU,P-02378,Ginter,Matthias,4,defender,DF,2022,Matthias Ginter
10459,WC-2022,2022 FIFA World Cup,T-29,Germany,DEU,P-02735,Kehrer,Thilo,5,defender,DF,2022,Thilo Kehrer
10460,WC-2022,2022 FIFA World Cup,T-29,Germany,DEU,P-05704,Kimmich,Joshua,6,midfielder,MF,2022,Joshua Kimmich
10461,WC-2022,2022 FIFA World Cup,T-29,Germany,DEU,P-02119,Havertz,Kai,7,forward,FW,2022,Kai Havertz
10462,WC-2022,2022 FIFA World Cup,T-29,Germany,DEU,P-03257,Goretzka,Leon,8,midfielder,MF,2022,Leon Goretzka
10463,WC-2022,2022 FIFA World Cup,T-29,Germany,DEU,P-02566,Füllkrug,Niclas,9,forward,FW,2022,Niclas Füllkrug
10464,WC-2022,2022 FIFA World Cup,T-29,Germany,DEU,P-08860,Gnabry,Serge,10,forward,FW,2022,Serge Gnabry
10465,WC-2022,2022 FIFA World Cup,T-29,Germany,DEU,P-01343,Götze,Mario,11,midfielder,MF,2022,Mario Götze
10466,WC-2022,2022 FIFA World Cup,T-29,Germany,DEU,P-00642,Trapp,Kevin,12,goal keeper,GK,2022,Kevin Trapp
10467,WC-2022,2022 FIFA World Cup,T-29,Germany,DEU,P-05090,Müller,Thomas,13,midfielder,MF,2022,Thomas Müller
10468,WC-2022,2022 FIFA World Cup,T-29,Germany,DEU,P-03009,Musiala,Jamal,14,midfielder,MF,2022,Jamal Musiala
10469,WC-2022,2022 FIFA World Cup,T-29,Germany,DEU,P-03272,Süle,Niklas,15,defender,DF,2022,Niklas Süle
10470,WC-2022,2022 FIFA World Cup,T-29,Germany,DEU,P-01052,Klostermann,Lukas,16,defender,DF,2022,Lukas Klostermann
10471,WC-2022,2022 FIFA World Cup,T-29,Germany,DEU,P-06367,Brandt,Julian,17,midfielder,MF,2022,Julian Brandt
10472,WC-2022,2022 FIFA World Cup,T-29,Germany,DEU,P-03799,Hofmann,Jonas,18,midfielder,MF,2022,Jonas Hofmann
10473,WC-2022,2022 FIFA World Cup,T-29,Germany,DEU,P-01230,Sané,Leroy,19,midfielder,MF,2022,Leroy Sané
10474,WC-2022,2022 FIFA World Cup,T-29,Germany,DEU,P-00890,Günter,Christian,20,defender,DF,2022,Christian Günter
10475,WC-2022,2022 FIFA World Cup,T-29,Germany,DEU,P-02687,Gündoğan,İlkay,21,midfielder,MF,2022,İlkay Gündoğan
10476,WC-2022,2022 FIFA World Cup,T-29,Germany,DEU,P-02514,ter Stegen,Marc-André,22,goal keeper,GK,2022,Marc-André ter Stegen
10477,WC-2022,2022 FIFA World Cup,T-29,Germany,DEU,P-05413,Schlotterbeck,Nico,23,defender,DF,2022,Nico Schlotterbeck
10478,WC-2022,2022 FIFA World Cup,T-29,Germany,DEU,P-06863,Adeyemi,Karim,24,forward,FW,2022,Karim Adeyemi
10479,WC-2022,2022 FIFA World Cup,T-29,Germany,DEU,P-05608,Bella-Kotchap,Armel,25,defender,DF,2022,Armel Bella-Kotchap
10480,WC-2022,2022 FIFA World Cup,T-29,Germany,DEU,P-05149,Moukoko,Youssoufa,26,forward,FW,2022,Youssoufa Moukoko
10481,WC-2022,2022 FIFA World Cup,T-30,Ghana,GHA,P-02092,Ati-Zigi,Lawrence,1,goal keeper,GK,2022,Lawrence Ati-Zigi
10482,WC-2022,2022 FIFA World Cup,T-30,Ghana,GHA,P-08565,Lamptey,Tariq,2,defender,DF,2022,Tariq Lamptey
10483,WC-2022,2022 FIFA World Cup,T-30,Ghana,GHA,P-04115,Odoi,Denis,3,defender,DF,2022,Denis Odoi
10484,WC-2022,2022 FIFA World Cup,T-30,Ghana,GHA,P-02718,Salisu,Mohammed,4,defender,DF,2022,Mohammed Salisu
10485,WC-2022,2022 FIFA World Cup,T-30,Ghana,GHA,P-08595,Partey,Thomas,5,midfielder,MF,2022,Thomas Partey
10486,WC-2022,2022 FIFA World Cup,T-30,Ghana,GHA,P-03304,Owusu,Elisha,6,midfielder,MF,2022,Elisha Owusu
10487,WC-2022,2022 FIFA World Cup,T-30,Ghana,GHA,P-09471,Issahaku,Abdul Fatawu,7,midfielder,MF,2022,Abdul Fatawu Issahaku
10488,WC-2022,2022 FIFA World Cup,T-30,Ghana,GHA,P-06827,Kyereh,Daniel-Kofi,8,midfielder,MF,2022,Daniel-Kofi Kyereh
10489,WC-2022,2022 FIFA World Cup,T-30,Ghana,GHA,P-05374,Ayew,Jordan,9,forward,FW,2022,Jordan Ayew
10490,WC-2022,2022 FIFA World Cup,T-30,Ghana,GHA,P-05170,Ayew,André,10,forward,FW,2022,André Ayew
10491,WC-2022,2022 FIFA World Cup,T-30,Ghana,GHA,P-09942,Bukari,Osman,11,midfielder,MF,2022,Osman Bukari
10492,WC-2022,2022 FIFA World Cup,T-30,Ghana,GHA,P-01068,Danlad,Ibrahim,12,goal keeper,GK,2022,Ibrahim Danlad
10493,WC-2022,2022 FIFA World Cup,T-30,Ghana,GHA,P-07955,Afriyie,Daniel,13,midfielder,MF,2022,Daniel Afriyie
10494,WC-2022,2022 FIFA World Cup,T-30,Ghana,GHA,P-02721,Mensah,Gideon,14,defender,DF,2022,Gideon Mensah
10495,WC-2022,2022 FIFA World Cup,T-30,Ghana,GHA,P-05542,Aidoo,Joseph,15,defender,DF,2022,Joseph Aidoo
10496,WC-2022,2022 FIFA World Cup,T-30,Ghana,GHA,P-00154,Manaf Nurudeen,Abdul,16,goal keeper,GK,2022,Abdul Manaf Nurudeen
10497,WC-2022,2022 FIFA World Cup,T-30,Ghana,GHA,P-08166,Rahman,Baba,17,defender,DF,2022,Baba Rahman
10498,WC-2022,2022 FIFA World Cup,T-30,Ghana,GHA,P-00028,Amartey,Daniel,18,defender,DF,2022,Daniel Amartey
10499,WC-2022,2022 FIFA World Cup,T-30,Ghana,GHA,P-03282,Williams,Iñaki,19,forward,FW,2022,Iñaki Williams
10500,WC-2022,2022 FIFA World Cup,T-30,Ghana,GHA,P-00462,Kudus,Mohammed,20,midfielder,MF,2022,Mohammed Kudus
10501,WC-2022,2022 FIFA World Cup,T-30,Ghana,GHA,P-02068,Abdul Samed,Salis,21,midfielder,MF,2022,Salis Abdul Samed
10502,WC-2022,2022 FIFA World Cup,T-30,Ghana,GHA,P-05622,Sulemana,Kamaldeen,22,midfielder,MF,2022,Kamaldeen Sulemana
10503,WC-2022,2022 FIFA World Cup,T-30,Ghana,GHA,P-04450,Djiku,Alexander,23,defender,DF,2022,Alexander Djiku
10504,WC-2022,2022 FIFA World Cup,T-30,Ghana,GHA,P-02412,Sowah,Kamal,24,midfielder,MF,2022,Kamal Sowah
10505,WC-2022,2022 FIFA World Cup,T-30,Ghana,GHA,P-00133,Semenyo,Antoine,25,forward,FW,2022,Antoine Semenyo
10506,WC-2022,2022 FIFA World Cup,T-30,Ghana,GHA,P-09153,Seidu,Alidu,26,defender,DF,2022,Alidu Seidu
10507,WC-2022,2022 FIFA World Cup,T-36,Iran,IRN,P-08020,Beiranvand,Alireza,1,goal keeper,GK,2022,Alireza Beiranvand
10508,WC-2022,2022 FIFA World Cup,T-36,Iran,IRN,P-06263,Moharrami,Sadegh,2,defender,DF,2022,Sadegh Moharrami
10509,WC-2022,2022 FIFA World Cup,T-36,Iran,IRN,P-02616,Hajsafi,Ehsan,3,defender,DF,2022,Ehsan Hajsafi
10510,WC-2022,2022 FIFA World Cup,T-36,Iran,IRN,P-07285,Khalilzadeh,Shojae,4,defender,DF,2022,Shojae Khalilzadeh
10511,WC-2022,2022 FIFA World Cup,T-36,Iran,IRN,P-00435,Mohammadi,Milad,5,defender,DF,2022,Milad Mohammadi
10512,WC-2022,2022 FIFA World Cup,T-36,Iran,IRN,P-00566,Ezatolahi,Saeid,6,midfielder,MF,2022,Saeid Ezatolahi
10513,WC-2022,2022 FIFA World Cup,T-36,Iran,IRN,P-09221,Jahanbakhsh,Alireza,7,midfielder,MF,2022,Alireza Jahanbakhsh
10514,WC-2022,2022 FIFA World Cup,T-36,Iran,IRN,P-07155,Pouraliganji,Morteza,8,defender,DF,2022,Morteza Pouraliganji
10515,WC-2022,2022 FIFA World Cup,T-36,Iran,IRN,P-05875,Taremi,Mehdi,9,forward,FW,2022,Mehdi Taremi
10516,WC-2022,2022 FIFA World Cup,T-36,Iran,IRN,P-06169,Ansarifard,Karim,10,forward,FW,2022,Karim Ansarifard
10517,WC-2022,2022 FIFA World Cup,T-36,Iran,IRN,P-04839,Amiri,Vahid,11,midfielder,MF,2022,Vahid Amiri
10518,WC-2022,2022 FIFA World Cup,T-36,Iran,IRN,P-07066,Niazmand,Payam,12,goal keeper,GK,2022,Payam Niazmand
